id,label
14935,1
2486,1
14803,0
4503,0
27613,3
32088,3
23653,3
31888,3
3935,1
31265,3
25472,3
9397,0
27328,3
1365,0
13808,1
23815,3
15727,0
19708,3
2373,1
26469,3
15365,0
26014,3
30901,3
12182,0
24065,3
26818,3
21332,3
33001,3
1091,1
25147,3
26271,3
28530,3
2983,2
6445,1
22222,3
10894,0
13794,1
27341,3
8494,2
4679,0
6034,0
27546,3
24849,3
2985,0
14643,1
22785,3
10713,0
5243,0
10719,1
888,2
21326,3
30354,3
24242,3
28637,3
17822,3
34076,3
2123,2
9700,2
29511,3
30263,3
21514,3
25035,3
28934,3
27676,3
5778,1
26233,3
32747,3
957,0
5409,0
32247,3
23484,3
13834,0
31789,3
31278,3
10557,1
23101,3
16358,3
20993,3
24967,3
12939,2
27193,3
3849,2
23700,3
4826,2
8579,0
23463,3
4732,0
32167,3
12838,0
30065,3
14061,1
1589,0
6703,0
23757,3
22150,3
20107,3
3795,0
25111,3
31191,3
9389,0
12387,0
23566,3
32076,3
10945,2
825,2
1415,0
7570,2
3498,0
26458,3
23148,3
4137,2
3434,0
5200,0
26966,3
5237,2
30815,3
29847,3
6328,0
25298,3
10638,2
24108,3
19714,3
25977,3
21329,3
12310,0
9142,0
31356,3
18465,3
1596,0
20031,3
2941,0
8595,1
25591,3
19932,3
21469,3
31709,3
21203,3
10467,0
28353,3
9157,0
13418,0
23524,3
5704,1
32818,3
34021,3
16083,0
11437,0
20917,3
5577,1
31465,3
1463,0
17964,3
29006,3
18791,3
14668,0
5987,2
33245,3
29042,3
32058,3
16746,3
24493,3
32447,3
33068,3
30971,3
4862,0
25013,3
1880,2
20331,3
17163,3
31084,3
15007,0
23171,3
28868,3
9,1
9478,1
17105,3
32788,3
12677,0
33987,3
6094,0
21905,3
28629,3
23027,3
11722,1
28724,3
26820,3
14378,1
8497,0
14397,0
15331,0
14563,0
3808,1
15209,0
29246,3
32512,3
20922,3
6931,0
30311,3
23611,3
1146,1
3993,2
8685,1
28372,3
1426,0
14627,1
31184,3
10071,2
25798,3
33454,3
22590,3
16058,2
6105,2
16495,3
2195,1
19273,3
5327,0
20891,3
11432,1
4830,0
32543,3
27275,3
16867,3
17914,3
19061,3
8274,0
29583,3
141,1
3705,0
10512,1
15915,0
28458,3
24399,3
29480,3
32759,3
16916,3
33078,3
24008,3
30380,3
23489,3
1494,2
10386,0
9876,0
2283,0
18512,3
1845,1
1622,0
15524,0
16269,3
10964,0
4383,0
34087,3
17592,3
15064,1
26704,3
13910,0
9983,1
25058,3
16622,3
28949,3
135,0
29670,3
20391,3
33707,3
25789,3
12403,1
16089,0
18170,3
20838,3
20581,3
27934,3
14184,1
22993,3
8786,0
27098,3
6708,2
33845,3
24384,3
7249,0
7331,0
1278,2
31832,3
20586,3
1247,0
16190,2
20240,3
25897,3
20725,3
17752,3
25502,3
21390,3
1400,0
5771,1
12042,0
21971,3
16009,0
21885,3
28457,3
19696,3
13046,0
26937,3
2324,1
32845,3
24441,3
83,1
32127,3
17315,3
4488,0
24135,3
11107,0
1806,0
24053,3
9118,0
30837,3
13716,0
11860,1
753,1
29205,3
31331,3
3000,0
15374,0
14727,0
31510,3
33393,3
10584,0
15824,0
617,0
7560,0
34115,3
109,0
14122,1
4407,2
3701,0
30023,3
21059,3
19314,3
27913,3
9319,0
4595,1
19790,3
2635,1
11186,0
3239,0
21387,3
28504,3
3502,1
19220,3
16956,3
23713,3
29207,3
1570,0
728,0
6911,0
6112,0
1099,0
9315,0
14233,0
32491,3
27855,3
5935,0
4350,2
18079,3
8424,2
26861,3
17675,3
6960,1
4049,0
24327,3
23114,3
3301,0
26320,3
6766,0
3775,0
6139,1
34165,3
16896,3
16281,3
33291,3
4056,0
13707,1
24531,3
22914,3
13731,0
23775,3
16818,3
28132,3
6481,0
8293,0
13574,0
3878,0
31483,3
21361,3
14611,0
16224,0
30074,3
33777,3
10695,0
10410,0
2314,0
10948,0
18295,3
27734,3
12972,0
12563,0
18256,3
24044,3
32876,3
30572,3
7434,2
27489,3
32254,3
23156,3
25364,3
30885,3
10321,0
28100,3
27569,3
21560,3
29710,3
14876,0
6648,1
5691,1
13864,2
29654,3
23045,3
20835,3
14387,1
20577,3
33678,3
5475,0
28785,3
17534,3
8854,1
26133,3
23328,3
30284,3
23608,3
32343,3
31723,3
8583,1
32384,3
4162,0
20323,3
9226,0
28659,3
14556,1
17933,3
5301,0
2844,0
14971,0
31829,3
29974,3
11785,2
18215,3
4834,1
17609,3
28711,3
34265,3
25400,3
24644,3
11514,1
1802,0
2491,0
24069,3
31581,3
30469,3
3419,0
6577,1
3859,2
2918,1
21515,3
7950,1
31049,3
24889,3
21169,3
15733,0
30259,3
8562,0
8032,0
16947,3
8896,0
31350,3
15910,0
3452,0
2875,0
23004,3
1493,1
30037,3
30945,3
4376,1
34036,3
4648,1
32825,3
24873,3
32760,3
5911,0
20479,3
34174,3
20837,3
15570,0
14276,0
17945,3
8028,0
19198,3
27933,3
7835,0
13788,0
29467,3
22779,3
33184,3
29097,3
21196,3
16322,3
30841,3
4001,2
17805,3
6642,1
2154,2
12313,2
2764,0
15518,0
12363,0
23774,3
20807,3
24825,3
29566,3
2076,1
10991,0
14492,0
27108,3
31227,3
13273,2
32555,3
18208,3
29772,3
22771,3
14570,0
34152,3
26789,3
30999,3
9368,1
24042,3
20371,3
15892,0
26653,3
2617,0
11118,0
16184,0
23822,3
15785,2
21449,3
32745,3
14350,0
15449,1
33006,3
22110,3
28870,3
16749,3
30229,3
21676,3
857,0
32031,3
26112,3
23517,3
12772,0
12120,1
9280,0
11251,0
16339,3
31902,3
694,0
33855,3
25994,3
20902,3
316,0
1753,2
30982,3
24421,3
1485,0
31316,3
28056,3
32119,3
28782,3
34259,3
28266,3
18560,3
24129,3
1244,1
7961,1
17306,3
13279,0
12381,0
24197,3
33148,3
32516,3
23777,3
2550,0
20585,3
16130,0
17618,3
29253,3
2649,0
14647,2
4009,0
32869,3
20362,3
6113,0
7671,2
9343,0
22021,3
6635,0
22614,3
3334,0
20154,3
28969,3
7445,2
1121,1
30182,3
15851,0
33685,3
10870,1
18077,3
33090,3
11087,0
5444,0
11043,0
15981,0
10920,0
4868,0
19308,3
11110,0
1320,0
12312,0
29142,3
8064,1
19129,3
22761,3
23635,3
25285,3
8660,0
32186,3
18695,3
13411,0
18849,3
6622,0
34191,3
14474,0
33285,3
7076,0
29146,3
12552,2
29131,3
22108,3
5742,0
21454,3
523,1
26981,3
23696,3
9793,0
34052,3
5937,0
14912,0
27381,3
19576,3
12758,1
7488,0
8476,0
32339,3
9613,1
19814,3
31793,3
18949,3
17902,3
8637,0
14523,0
25432,3
2594,0
16821,3
26033,3
3357,1
19553,3
24567,3
21797,3
7295,1
8482,0
15551,0
8551,0
27896,3
6000,0
14716,0
12371,0
26467,3
10428,0
6119,0
11721,0
33528,3
27919,3
9847,0
4149,0
29287,3
22630,3
6681,1
7760,0
7502,0
25949,3
7481,0
28198,3
17281,3
31036,3
12501,0
1720,0
11077,0
12651,2
21581,3
6093,0
25303,3
18275,3
26903,3
22682,3
1746,0
25241,3
19845,3
31536,3
32597,3
33877,3
2810,0
30865,3
10707,0
25858,3
23788,3
22009,3
8437,2
31411,3
15156,2
2888,0
714,1
18650,3
24552,3
34227,3
19504,3
13598,0
2921,1
7232,0
25006,3
9220,2
4274,0
11733,0
20039,3
11777,0
32231,3
31930,3
30653,3
2548,1
14143,0
8831,0
30878,3
6940,0
23390,3
23052,3
6511,0
4603,1
19138,3
28102,3
2754,0
28988,3
27058,3
18347,3
15948,0
880,0
12369,2
938,2
7482,2
21157,3
8733,0
31220,3
22465,3
27971,3
26692,3
22496,3
12112,0
19846,3
26511,3
12324,1
29341,3
17558,3
23358,3
1115,2
13047,0
10041,1
22346,3
3324,0
15340,0
6086,1
29884,3
28195,3
15895,0
24352,3
5201,0
17682,3
20103,3
28938,3
33296,3
19782,3
5992,1
27522,3
33174,3
15055,0
15695,0
8969,0
10994,1
17861,3
20286,3
421,1
3268,0
105,0
18397,3
18823,3
18332,3
4852,0
27639,3
9229,1
20442,3
17239,3
3246,0
33085,3
28254,3
22351,3
28044,3
26202,3
1008,0
19689,3
30576,3
4836,2
26209,3
18630,3
13885,0
13863,2
17761,3
24151,3
11634,0
33479,3
30194,3
9753,0
21009,3
31475,3
27775,3
30455,3
28297,3
22921,3
9986,0
16879,3
9134,0
3732,0
8146,2
16720,3
14262,2
26644,3
22013,3
32948,3
24120,3
17627,3
11441,0
30457,3
27051,3
26815,3
2914,0
15047,2
7682,0
3087,1
9913,0
22799,3
20968,3
18634,3
14985,0
10425,1
43,0
2479,0
22457,3
2242,2
21634,3
29149,3
12237,1
15405,0
23063,3
15875,1
1921,0
15369,1
28748,3
29257,3
7448,0
28866,3
25226,3
33081,3
28824,3
21419,3
4190,2
15580,1
23520,3
6756,0
30612,3
2756,0
25399,3
2381,2
11602,0
29063,3
22560,3
8047,0
28644,3
23748,3
4499,0
22500,3
25141,3
31556,3
1472,2
31958,3
31679,3
29621,3
11719,0
19254,3
25651,3
32708,3
14451,1
21574,3
1675,0
8311,0
22949,3
5176,2
34204,3
20120,3
17703,3
19019,3
23485,3
17553,3
813,2
2089,0
9425,0
27055,3
13413,0
24102,3
71,0
23664,3
24389,3
17357,3
26313,3
10475,0
21116,3
9375,0
28676,3
1836,0
281,1
27375,3
28876,3
15830,1
10854,0
19747,3
4866,1
12275,0
7211,0
20708,3
18378,3
26490,3
18420,3
11518,2
15190,0
19191,3
23911,3
16343,3
19615,3
15988,0
24826,3
29298,3
5387,1
224,0
23884,3
9410,2
28953,3
32090,3
33662,3
16805,3
26825,3
7303,1
9823,0
31218,3
17724,3
5904,0
11628,2
20662,3
27244,3
22628,3
31018,3
17632,3
18893,3
19862,3
3409,1
6616,0
1011,0
22190,3
2997,1
18931,3
25989,3
31304,3
11189,0
29463,3
6687,0
22421,3
33962,3
2752,0
32045,3
2325,0
29678,3
25487,3
3526,0
3850,0
22070,3
16278,3
11948,0
4002,1
26914,3
23586,3
10636,0
11082,1
17277,3
13368,0
22966,3
29882,3
33925,3
14779,2
1049,0
2328,0
23806,3
22135,3
24110,3
4424,0
1613,0
8046,1
29199,3
31162,3
27089,3
10396,1
12685,0
17411,3
620,0
33287,3
11333,1
13033,0
21000,3
8591,0
28636,3
20589,3
24253,3
15906,0
5899,0
19480,3
5284,0
16091,0
10741,0
5437,0
27747,3
3187,0
18,0
10694,0
5465,0
1922,0
16354,3
1706,0
32182,3
15966,2
33153,3
12062,0
20820,3
2200,0
4199,0
19738,3
9162,0
33711,3
28941,3
929,1
13267,2
26435,3
484,2
20100,3
28561,3
8689,2
26351,3
27960,3
9284,1
15922,0
23590,3
29992,3
9545,1
9514,0
25581,3
10880,2
31807,3
29122,3
28369,3
21180,3
10347,2
12604,0
22905,3
30369,3
9838,1
21475,3
21395,3
10065,0
17245,3
5351,1
132,0
32496,3
6205,1
16873,3
8851,2
11631,0
1841,1
21025,3
23285,3
16434,3
30221,3
15432,0
9798,0
11533,0
29897,3
12267,1
29058,3
34225,3
16915,3
12495,0
12878,0
32506,3
28670,3
2961,1
19680,3
3931,1
21831,3
23439,3
7437,2
12442,0
31961,3
20190,3
34035,3
305,0
3924,0
6030,0
24193,3
25797,3
21020,3
34258,3
5768,0
23978,3
24732,3
3233,0
20490,3
33379,3
1362,0
31726,3
27762,3
26312,3
4428,0
14223,0
285,0
8647,0
6653,0
15171,0
27749,3
9674,2
10134,0
8537,0
20317,3
9014,2
25384,3
17473,3
26116,3
19084,3
8785,1
28476,3
18186,3
6886,0
3858,0
12990,0
13935,2
11833,2
22983,3
11332,1
16298,3
30050,3
11996,2
30028,3
22048,3
24269,3
27520,3
10953,2
14156,2
19929,3
23350,3
27904,3
13200,1
25213,3
11425,0
10070,0
13616,2
24169,3
647,0
23773,3
2629,0
7999,1
22337,3
5233,1
13254,1
10120,2
16057,0
7997,2
29477,3
21401,3
9302,0
21085,3
31236,3
13356,0
23970,3
31869,3
29544,3
13559,1
27743,3
32085,3
8874,0
27103,3
6989,0
34206,3
23533,3
18705,3
21628,3
20534,3
948,0
19593,3
17535,3
11632,0
9524,1
2400,0
23401,3
32462,3
32767,3
906,0
10555,0
23300,3
21982,3
1488,0
19532,3
29851,3
7361,0
29834,3
14711,0
23257,3
7372,0
28069,3
14367,0
24650,3
22066,3
10858,0
30870,3
26555,3
24460,3
5492,1
28523,3
21150,3
6214,0
8697,0
8417,0
32575,3
22187,3
17138,3
7155,0
4177,0
3355,0
8350,2
12037,1
29703,3
9592,0
20746,3
12811,0
22895,3
29692,3
4888,0
7841,1
25691,3
33251,3
18005,3
5051,2
1785,0
7970,0
8432,2
4016,0
3167,0
5319,1
5391,0
11883,0
12174,1
15026,0
13035,0
8875,0
22213,3
20319,3
2068,0
16191,0
14999,2
17121,3
7598,0
32306,3
8188,1
4303,1
32323,3
12018,1
16671,3
12447,0
19226,3
8083,1
32830,3
6700,0
29659,3
22842,3
6665,0
29674,3
15425,1
9960,0
33060,3
14864,0
5611,0
12002,0
2874,2
22475,3
27219,3
30047,3
8378,0
15071,0
2354,0
1916,0
18641,3
28790,3
15175,0
14483,0
28290,3
6761,2
10067,0
20053,3
16939,3
32864,3
16252,0
24833,3
30662,3
12027,0
24611,3
4819,0
31271,3
16812,3
26809,3
22958,3
12805,0
6553,1
9017,0
29315,3
31451,3
7742,1
8955,0
24979,3
2685,0
16905,3
28995,3
18492,3
9759,0
4441,0
17177,3
20628,3
2711,0
23006,3
29055,3
17803,3
29869,3
33904,3
3626,1
17847,3
31329,3
21107,3
5211,0
16466,3
28922,3
18956,3
29997,3
4328,0
25504,3
12142,2
30866,3
9419,2
32170,3
9746,2
19405,3
1381,0
26836,3
14141,0
25547,3
23344,3
1243,1
22988,3
15131,1
24186,3
915,2
27482,3
23181,3
9571,0
5575,0
33425,3
30422,3
24864,3
12191,0
30564,3
25469,3
28385,3
606,0
13588,0
3055,0
11904,1
18611,3
16778,3
23764,3
25439,3
19951,3
16910,3
4020,1
23141,3
3649,0
4521,1
6208,0
26567,3
12937,0
24165,3
20762,3
27378,3
8754,0
13936,0
11848,2
2684,0
28190,3
14934,0
17519,3
27567,3
19455,3
8490,0
20496,3
29745,3
27805,3
14527,1
7431,1
19684,3
32057,3
26137,3
31347,3
25849,3
9781,1
24067,3
22265,3
11496,1
34024,3
30771,3
20988,3
6289,1
14042,0
32204,3
16790,3
3589,1
27884,3
7093,1
5129,0
5682,2
2134,1
25269,3
7351,0
11508,1
17916,3
29845,3
27578,3
30420,3
22491,3
32025,3
8520,0
20928,3
24540,3
3867,0
5025,0
3874,0
21886,3
20297,3
4516,1
25262,3
18272,3
31203,3
31602,3
24863,3
16496,3
22122,3
8539,1
11173,1
27586,3
5268,0
23942,3
1166,0
6979,1
26819,3
21883,3
33778,3
3980,0
7627,0
11983,0
2446,0
2551,0
23739,3
25844,3
33014,3
19136,3
9489,0
22830,3
1268,0
25882,3
19462,3
5796,0
15201,0
30717,3
17562,3
22469,3
18443,3
1927,0
11662,0
14613,0
2073,0
10648,1
19378,3
15460,0
23317,3
34014,3
29565,3
26913,3
32030,3
16090,1
22467,3
17973,3
14210,0
24485,3
26012,3
32355,3
24896,3
2582,0
32177,3
34193,3
8666,0
26599,3
12795,0
34085,3
29612,3
33422,3
14526,0
33112,3
26329,3
3046,2
33021,3
20280,3
1684,0
27102,3
7701,2
4767,0
12322,2
13521,0
22930,3
27672,3
23637,3
23491,3
28973,3
8353,1
32872,3
32936,3
8020,0
33996,3
30496,3
13921,0
9141,0
32684,3
5238,0
12455,0
10538,2
22026,3
7138,0
1740,0
25011,3
15261,0
6971,0
18803,3
8007,0
25125,3
14375,1
9775,1
2799,2
7615,0
30839,3
1428,0
14332,0
510,1
33053,3
15065,2
190,0
28716,3
23162,3
12077,2
32179,3
17601,3
31874,3
33957,3
9616,0
13385,2
2732,0
33485,3
19356,3
11674,1
4276,1
28635,3
24431,3
16287,3
4078,0
20682,3
19083,3
26550,3
10760,0
33190,3
13342,1
11526,0
20601,3
6186,2
3738,2
4286,0
15181,0
6225,0
2276,0
10705,0
16626,3
27572,3
28873,3
20997,3
25535,3
32892,3
5924,1
2702,0
30466,3
5993,2
13818,2
4986,0
1580,0
11757,1
16085,2
17326,3
20700,3
32594,3
24518,3
33885,3
29779,3
33742,3
25815,3
29284,3
4431,0
2815,2
21748,3
23062,3
12521,1
33495,3
11954,2
6091,0
32637,3
7562,0
15333,0
7910,0
26987,3
30585,3
33172,3
19758,3
20826,3
27345,3
7204,0
23845,3
8933,0
8861,0
22639,3
16654,3
10808,0
4038,2
24805,3
12620,0
8300,0
19369,3
8805,0
32675,3
8807,2
8148,1
32954,3
5616,0
4349,0
8339,0
21525,3
11599,0
14829,0
1271,0
20136,3
31093,3
12719,0
22414,3
34044,3
14550,1
9540,1
1290,0
25135,3
24228,3
10987,0
2505,1
30843,3
4564,1
9605,1
31699,3
33713,3
24778,3
5151,0
14591,0
16321,3
9093,0
27276,3
4899,1
31878,3
25396,3
23109,3
1686,0
29683,3
14118,0
28513,3
3606,0
14247,1
13926,0
19934,3
13729,0
5522,2
31373,3
17067,3
5886,0
2115,0
12568,0
24426,3
10441,0
5649,1
14850,0
10108,0
16286,3
28515,3
33399,3
7102,0
15367,0
12181,1
22441,3
24760,3
11104,0
8001,0
4377,0
2000,0
17116,3
18724,3
13216,0
1757,1
20241,3
26683,3
862,2
33931,3
7276,1
21798,3
28666,3
22234,3
7495,0
25830,3
30087,3
14092,1
2499,0
25865,3
31434,3
4012,2
26459,3
1865,0
19343,3
2994,0
1147,0
22103,3
9709,2
4498,0
12942,0
27430,3
2366,0
14658,1
29829,3
9594,0
20848,3
30333,3
22681,3
33663,3
14093,0
19531,3
26592,3
22571,3
17424,3
10164,0
1498,0
8268,0
22472,3
23643,3
23769,3
27740,3
7398,0
15914,0
5407,1
6790,0
20127,3
17102,3
33026,3
13972,0
16346,3
19843,3
24009,3
7554,1
27956,3
2990,1
8478,0
4777,0
18967,3
1677,0
12144,2
10014,0
6707,0
34245,3
4843,1
26879,3
30524,3
22096,3
3902,0
34055,3
25854,3
22439,3
4874,0
14954,0
23286,3
4058,2
