id,name,text,label
1259,"""Richard Moir""",Australian film actors;Australian television actors;Living people;1950 births;People with Parkinson's disease;,0
24233,"""Coneheads """,Comedy science fiction films;1993 films;1990s comedy films;Saturday Night Live films;American films;Alien visitation films;English-language films;,3
18769,"""Arsenic and Old Lace """,1944 films;American comedy films;Black comedy films;1940s comedy films;English-language films;Film noir;Films based on plays;Films directed by Frank Capra;Screwball comedy films;Warner Bros. films;,3
11854,"""Michele Lee""","1942 births;American actor-singers;American dancers;American dance musicians;American female singers;American film actors;American film ;American musical theatre actors;American soap opera actors;American stage actors;American television actors;American television ;American television personalities;American television producers;Soap Opera Digest Award winners;People from Los Angeles, California;Living people;",2
12765,"""Myles Jeffrey""","1990 births;American child actors;American film actors;American television actors;American voice actors;Jeopardy! contestants;Living people;People from Riverside, California;",0
23092,"""The Takeover""",Independent films;American films;,3
21755,"""The Scoundrel""",1935 films;American films;English-language films;Drama films;Film noir;Black and white films;,3
3767,"""Josh Flitter""","1994 births;American child actors;American film actors;American Jews;American television actors;American voice actors;Canadian Jews;Canadian voice actors;Canadian television actors;Jewish actors;Living people;People from Bergen County, New Jersey;People from Monmouth County, New Jersey;People from New Jersey;",0
23450,"""Phantom of Chinatown""",American films;1940 films;English-language films;Mystery films;Black and white films;,3
921,"""Kelly Stables""","1978 births;American actors;Living people;American film actors;American stunt performers;American television actors;American voice actors;People from St. Louis, Missouri;American Christians;",0
16405,"""Broadway Melody of 1940""",1940 films;American films;Black and white films;English-language films;Films directed by Norman Taurog;MGM films;Musical films;,3
26845,"""Downloading Nancy""",2008 films;American films;English-language films;Independent films;,3
19340,"""The Train Robbers""",1973 films|Train Robbers;Batjac Productions films|Train Robbers;Warner Bros. films|Train Robbers;American films|Train Robbers;English-language films|Train Robbers;Western films|Train Robbers;,3
15867,"""Corinne Griffith""",American film actors;American silent film actors;People from Texarkana;American Christian Scientists;1895 births;1979 deaths;,0
589,"""Niecy Nash""",African American actors;1970 births;American film actors;American television actors;Living people;California actors;,0
9169,"""Richard Martin Stern""",1915 births;2001 deaths;American novelists;American mystery ;Edgar Award winners;,1
20674,"""The Mask  """,1961 films;Canadian films;English-language films;1960s horror films;Canadian horror films;3-D films;Warner Bros. films;,3
29938,"""Parenthood""",1989 films;1990s American television series;American comedy films;Comedy-drama films;English-language films;Films directed by Ron Howard;NBC network shows;Television programs based on films;Television series by NBC Universal Television;,3
30589,"""No My Darling Daughter""",1961 films;Comedy films;British films;English-language films;,3
5735,"""Jonathan Ward""",American television actors;American film actors;American child actors;1970 births;Living people;Maryland actors;,0
29323,"""Totally Awesome""",2006 television films;American television films;English-language films;,3
33859,"""The Thing Below""",2004 films;Canadian films;English-language films;,3
27845,"""Bad Boy Bubby""",1993 films|Bad Boy Bubby;Australian comedy films|Bad Boy Bubby;Australian drama films|Bad Boy Bubby;Venice Grand Special Jury Prize winners;,3
13324,"""Veronica Lake""",Alcohol-related deaths in Vermont;American film actors;American Roman Catholics;Danish Americans;Deaths from hepatitis;Deaths from renal failure;Female aviators;Irish-Americans;People from Brooklyn;,0
10868,"""Howard Morris""",1919 births;2005 deaths;Deaths from cardiovascular disease;American actors;American television actors;American voice actors;United States Army soldiers;,0
24490,"""O Dreamland""",Thanet;1953 films;British films;English-language films;Short films;Documentary films;Films directed by Lindsay Anderson;Films without speech;,3
26591,"""Dodsworth """,1936 films;American films;Drama films;United States National Film Registry films;Films based on novels;Films directed by William Wyler;Films whose art  won the Best Art Direction Academy Award;English-language films;Black and white films;United Artists films;,3
8691,"""Petr Shelokhonov""",Russian actors|Petr Shelokhonov;Russian film actors|Petr Shelokhonov;Soviet actors|Petr Shelokhonov;Belarusian people|Petr Shelokhonov;People from Saint Petersburg|Petr Shelokhonov;1929 births|Petr Shelokhonov;1999 deaths|Petr Shelokhonov;,0
18790,"""Rivers of Sand""",1973 films;American films;English-language films;Documentary films;,3
8879,"""Gianfranco Parolini""",1930 births;Italian film ;People from Rome (city);Spaghetti Western ;Living people;,2
12306,"""Ralph Richardson""",Actors awarded British knighthoods;BAFTA winners (people);Burials at Highgate Cemetery;Deaths from stroke;English film actors;English stage actors;English television actors;Knights Bachelor;People from Cheltenham;Royal Naval Volunteer Reserve personnel of World War II;Shakespearean actors;,0
13336,"""Toon Hiranyasap""",Living people;Thai actors;Thai Roman Catholics;Year of birth missing (living people);,0
26554,"""Fellowship of the Andes""",2006 films;Dutch documentary films;English-language films;,3
6212,"""Dorothy Fay""","American film actors;People from Prescott, Arizona;1915 births;2003 deaths;",0
5655,"""Luis Guzmán""","1956 births;American film actors;American television actors;City University of New York people;Living people;People from Manhattan;People from Vermont;Puerto Rican actors;Sutton, Vermont;",0
5685,"""Kristin Scott Thomas""",1960 births;Alumnae of Cheltenham Ladies' College;BAFTA winners (people);British expatriates in France;English film actors;English stage actors;English television actors;Légion d'honneur recipients;Living people;Mission: Impossible;Officers of the Order of the British Empire;Olivier Award winners;People from Redruth;People from Dorset;,0
435,"""Anthony Warde""",American film actors;1908 births;,0
3613,"""Anne Tyler""","American novelists;Pulitzer Prize for Fiction winners;Members of The American Academy of Arts and Letters; from Minnesota; from North Carolina; from Maryland;Columbia University alumni;Duke University alumni;People from Minneapolis, Minnesota;People from the Triangle, North Carolina;People from Baltimore, Maryland;1941 births;Living people;",1
19804,"""Starter for 10 """,2006 films;American films;BBC Films;Comedy films;Coming-of-age films;English-language films;,3
4587,"""Hope Loring""",1894 births;1959 deaths;English screens;,1
9768,"""Bill Corbett""",American puppeteers;American television actors;American television ;1960 births;Living people;,1
17333,"""Muriel's Wedding""",1994 films;Australian films;Comedy-drama films;Australian comedy films;Films set in Australia;English-language films;Miramax films;,3
18675,"""Dancing Lady""",1933 films;American films;Black and white films;English-language films;MGM films;Musical comedy films;Films directed by Robert Z. Leonard;,3
16668,"""Death in Brunswick""",1991 films;Australian comedy films;English-language films; Films set in Australia;,3
3389,"""Eleanor Hunt""",1910 births;1981 deaths;American film actors;,0
18992,"""The Adventure of Sherlock Holmes' Smarter Brother""",1975 films;American comedy films;British films;1970s comedy films;English-language films;Comedy thriller films;Sherlock Holmes films;,3
12760,"""Butterfly McQueen""","1911 births;1995 deaths;African American actors;American film actors;American television actors;American atheists;People from Tampa, Florida;Daytime Emmy Award winners|McQueen, Butterfly;Accidental human deaths in Georgia (U.S. state);",0
28826,"""Cornman: American Vegetable Hero""",2001 films;American films;B ;2000s comedy films;English-language films;Superhero films;,3
8800,"""Mark Herman""",English film ;English dramatists and playwrights;1954 births;Living people;People from Bridlington;,2
30133,"""Planet Terror""",2000s action films;2000s horror films;2007 films;Action thriller films;American films;English-language films;Films set in Texas;Films shot digitally;The Weinstein Company films;Zombie films;Exploitation films;,3
5600,"""Bob Sullivan (screenplay 1)""",Living people;Year of birth missing (living people);American ;,1
1510,"""Ky-Mani Marley""",1976 births;Living people;Jamaican musicians;Jamaican Rastafarians;Jamaican actors;Reggae musicians;,0
31299,"""The World's Greatest Sinner""",1962 films;Drama films;American films;English-language films;,3
1220,"""Alan Napier""","Deaths from stroke;English film actors;English television actors;Old Cliftonians;People from Birmingham, England;1903 births;1988 deaths;Burials at Chapel of the Pines Crematory;",0
7732,"""Merry Anders""",1932 births;Actors from Chicago;American film actors;Dragnet;Living people;Mark VII Limited;,0
17076,"""War of the Buttons  """,1994 films;Films based on novels;English-language films;Film remakes;Irish films;,3
14186,"""Nikki Griffin""","1978 births;American film actors;American television actors;Living people;People from Vicksburg, Mississippi;People from Wilmington, North Carolina;",0
25503,"""The Visit (2000 """,Independent films;2000 films;,3
13687,"""Murray Ball""",1939 births;Living people;Comic strip cartoonists;New Zealand cartoonists;People from Gisborne;Punch cartoonists;Officers of the New Zealand Order of Merit;,0
12879,"""Noureen DeWulf""",1984 births;American film actors;American Muslims;American television actors;Boston University alumni;Americans of Indian descent;Living people;People from New York City;,0
7054,"""Agathe De La Boulaye""",Year of birth missing (living people);Living people;French film actors;,0
5222,"""Ralph Wilcox ""","American television actors;American film actors;American film ;American film producers;African American actors;People from Milwaukee, Wisconsin;Year of birth missing (living people);Living people;",2
33116,"""Carnosaur 2""",1995 films;Monster ;Science fiction horror films;Direct-to-video films;,3
1903,"""Lee Evans (comedian)""",English comedians;English film actors;English musical theatre actors;English stage actors;English stand-up comedians;English television actors;English voice actors;People from Billericay;People from Bristol;,0
15453,"""Chi Chi LaRue""","1959 births;Living people;People from St. Louis County, Minnesota;American porn ;LGBT ;Drag queens; of gay porn;",2
17941,"""Shriek If You Know What I Did Last Friday the Thirteenth""",Parody films;2000 films;American films;English-language films;Direct-to-video films;,3
4232,"""Carole Landis""","Actors who committed suicide;American film actors;Americans of Polish descent;Drug-related suicides in the United States;Norwegian-Americans;People from Eau Claire County, Wisconsin;Suicides in California;",0
25679,"""Take Me Up to the Ball Game""",1980 films;Animated television specials;Films featuring anthropomorphic characters;Baseball films;Canadian television specials;Science fiction films;,3
16649,"""Ginger in the Morning""",1974 films;American films;Comedy films;Troma Entertainment films;English-language films;,3
23641,"""House of Games""",1987 films;American films;English-language films;1980s thriller films;Crime thriller films;Psychological thriller films;Neo-noir;Heist films;Gambling films;ial debut films;Films directed by David Mamet;Orion Pictures films;,3
9266,"""Jerzy Andrzejewski""",1909 births;1983 deaths;People from Warsaw;Polish ;Recipients of Polonia Restituta;University of Warsaw alumni;,1
23930,"""Safety Glass """,Upcoming films;English-language films;2008 films;,3
27640,"""BoyTown""",Boy bands;2006 films;Australian comedy films;English-language films;,3
30155,"""Big Daddy """,1999 films;1990s comedy films;American comedy films;English-language films;Films set in New York City;Films shot in New York City;,3
27296,"""A Mighty Wind""",2003 films;Fictional musical groups;Mockumentaries;Films shot in Super 16;Parody films;Warner Bros. films;Films about music and musicians;American comedy films;2000s comedy films;,3
15074,"""Brad Peyton""","1979 births;Canadian film ;Canadian television producers;Living people;People from Gander, Newfoundland and Labrador;",2
9437,"""Glenn Fitzgerald""",1971 births;American film actors;American stage actors;American television actors; New York actors;Living people;,0
23835,"""Daddy's Girl """,1996 films;1990s tthriller films;American films;English-language films;,3
25360,"""The Other Side of Heaven""",2001 films;Portrayals of Mormons in popular media;Latter Day Saint cinema;2000s drama films;American drama films;,3
26043,"""Somewhere in Time """,1980 films;1980s drama films;American drama films;American science fiction films;English-language films;Films based on Richard Matheson works;Screenplays by Richard Matheson;Films based on romance novels;Films based on science fiction novels;Films directed by Jeannot Szwarc;Films set in the 1910s;Films set in Michigan;Films shot in Michigan;Independent films;Mackinac Island;Romantic drama films;Romantic fantasy films;Romantic period films;Time travel films;Universal Pictures films;,3
17134,"""George Lucas in Love""",Star Wars fan films;Fan films;Independent films;English-language films;,3
19379,"""Talk """,1994 films;Australian comedy films;Australian drama films;English-language films;,3
15595,"""Kevin Reynolds ()""","American film |Reynolds, Kevin;Baylor University alumni|Reynolds;1952 births|Reynolds, Kevin;Living people|Reynolds, Kevin;",2
1102,"""Von Flores""",1960 births;Living people;Filipino immigrants to Canada;Canadian film actors;Canadian television actors;,0
2840,"""Johann Carlo""",1957 births;Living people;American film actors;American television actors;,0
46,"""Charles Dickens""",Charles Dickens| ;English novelists;English short story ;English journalists;Newspaper founders;English historical novelists;Fellows of the Royal Society of Arts;Literary collaborators;People from London;People from Portsmouth;People from Kent;English Anglicans;1812 births;1870 deaths;Burials at Westminster Abbey;Victorian novelists;People illustrated on sterling banknotes;,1
14430,"""Nate Hartley""",1992 births;American child actors;American film actors;American television actors;Living people;,0
6990,"""John Byner""",1938 births;Living people;American film actors;American voice actors;American impressionists (entertainers);American television actors;New York actors;People from New York City;,0
33645,"""Strike It Rich  """,1933 films;British films;Comedy films;English-language films;Films directed by Leslie S. Hiscott;,3
30591,"""Riot """,1969 films;Prison films;American films;English-language films;Drama films;,3
19764,"""Just Like a Woman  """,LGBT-related films;British films;Transgender in film and television;Films based on novels;English-language films;,3
17999,"""Abbott and Costello in Hollywood""",1945 films;Abbott and Costello (film series);English-language films;American films;,3
4034,"""Branscombe Richmond""","1955 births;American film actors;American television actors;Living people;Native American actors;People from Los Angeles, California;Motorcycle Hall of Fame inductees;",0
30640,"""The People Against O'Hara""",1951 films;Film noir;Films based on novels;Films directed by John Sturges;,3
19382,"""The Delinquents  """,1989 films;Australian films;Films set in the 1950s;Australian drama films;English-language films;,3
18105,"""The Big Wheel """,1949 films;American films;Black and white films;Drama films;English-language films;United Artists films;Films directed by Edward Ludwig;B ;,3
22189,"""The Angry Red Planet""",1959 films;American films;English-language films;Mars in film;Monster ;Space adventure films;,3
23160,"""Hello Again """,1987 films;Touchstone Pictures films;American films;English-language films;1980s comedy films;Fantasy-comedy films;,3
27346,"""Following Sean""",2005 films;,3
6695,"""Steven Kampmann""",1947 births;Living people;American screens;,1
19249,"""Mad at the Moon""",1992 films;1990s western films;American films;English-language films;Western films;Werewolves in film and television;,3
15255,"""Sheree North""","1932 births;2005 deaths;American dancers;American film actors;American musical theatre actors;American television actors;California actors;Deaths from surgical complications;People from Los Angeles, California;",0
5110,"""Brian Desmond Hurst""",1900 births;1986 deaths;Irish film ;,2
16199,"""Terry Alderton""",English comedians;1970 births;Living people;,0
11976,"""Marcello Mastroianni""",1924 births;1996 deaths;BAFTA winners (people);Best Musical or Comedy Actor Golden Globe  winners;People from the Province of Frosinone;Italian film actors;Deaths from pancreatic cancer;Cancer deaths in France;,0
23378,"""Tony Rome""",1967 films;1960s thriller films;Detective films;Neo-noir;American films;English-language films;Films directed by Gordon Douglas;,3
13229,"""Lennox Robinson""","1886 births|Robinson, Lennox;1958 deaths|Robinson, Lennox;Abbey Theatre|Robinson, Lennox;Irish dramatists and playwrights|Robinson, Lennox;Irish poets|Robinson, Lennox;Irish short story |Robinson, Lennox;Irish Anglicans|Robinson, Lennox;People from County Cork|Robinson, Lennox;Burials at St Patrick's Cathedral, Dublin;",1
2900,"""Amanda Michalka""","American actor-singers;American Christians;American child actors;American child singers;American female guitarists;American female singers;American pop singers;American singer-songs;American film actors;American television actors;California actors;Musicians from California;Hollywood Records artists;Living people;1991 births;People from Seattle, Washington;People from Torrance, California;Performers of Christian music;Washington actors;Musicians from Washington (U.S. state);",1
23241,"""Flight of the Ibis""",1996 films;Trinidad and Tobago films;English-language films;,3
138,"""George Kirby""",1923 births;1995 deaths;American comedians;American impressionists (entertainers);American television actors;,0
1542,"""Karen McCullah Lutz""","American screens;James Madison University alumni;Living people;People from Bergen County, New Jersey;",1
14257,"""Stacy Edwards""",1965 births;American film actors;American soap opera actors;American television actors;Living people;Montana actors;,0
18457,"""Raggedy Man""",1981 films;American films;English-language films;Drama films;Films set in Texas;,3
27687,"""The Voice from the Sky""",1930 films;American films;English-language films;Film serials;Science fiction films;Black and white films;Films directed by Ben F. Wilson;Lost films;,3
16628,"""Dementia 13""",1963 films;American films;English-language films;1960s horror films;Independent films;American International Pictures films;Films directed by Francis Ford Coppola;Public domain films;B ;,3
19421,"""Being Julia""",2004 films;Canadian drama films;American drama films;Hungarian films;British drama films;2000s drama films;Romantic drama films;English-language films;Films based on novels;Films featuring a Best Musical or Comedy Actress Golden Globe winning performance;LGBT-related films;Films about actresses;,3
29204,"""Karl Hess: Toward Liberty""",1980 films;American films;English-language films;Short films;Documentary films;Best Documentary Short Subject Academy Award winners;Independent films;,3
17425,"""Interrupted Melody""",1955 films;American films;MGM films;Films shot in CinemaScope;English-language films;Biographical films;Films whose 1 won the Best Original Screenplay Academy Award;Films directed by Curtis Bernhardt;,3
807,"""Roland West""","American film ;Vaudeville performers;People from Cleveland, Ohio;1885 births;1952 deaths;",2
21804,"""A.I. Assault""",2006 films;2000s action films;American films;English-language films;Science fiction films;,3
8971,"""Dick York""","1928 births;1992 deaths;American television actors;Deaths from emphysema;Indiana actors;People from Fort Wayne, Indiana;",0
18462,"""Dear America: Letters Home from Vietnam""",1987 films;American films;English-language films;Vietnam War documentaries;Films directed by Bill Couturié;American documentary films;,3
11055,"""Gary Grubbs""","1949 births|Grubs, Gary;American film actors|Grubs, Gary;American television actors|Grubbs, Gary;Living people|Grubbs, Gary;",0
13592,"""Joseph Kane""","American film ;American film producers;American film editors;American screens;American classical cellists;People from San Diego, California;1894 births;1975 deaths;",1
24882,"""Blue Collar """,1978 films;Films directed by Paul Schrader;ial debut films;Drama films;Films set in Michigan;Films about the labor movement;,3
22773,"""Bhopal """,2008 films;English-language films;Epic films;Bhopal;,3
17698,"""Out of Africa """,1985 films;American films;Autobiographies;Biographical films;Best Picture Academy Award winners;Films whose  won the Best  Academy Award;English-language films;Films set in the 1910s;Films set in the 1920s;Films set in the 1930s;Swahili-language films;Films set in Africa;Films based on actual events;Films directed by Sydney Pollack;Films whose art  won the Best Art Direction Academy Award;Films whose 1 won the Best Adapted Screenplay Academy Award;Films whose cinematographer won the Best Cinematography Academy Award;Romantic epic films;Best Drama Picture Golden Globe winners;1980s drama films;,3
14595,"""Anne Roiphe""",1935 births;People from New York City;American novelists;American essayists;American journalists;American feminists;American Jews;,1
18812,"""Some Like It Hot""",1959 films;1950s comedy films;American comedy films;Best Musical or Comedy Picture Golden Globe winners;Black and white films;English-language films;Films set in Chicago;Films set in the 1920s;Films directed by Billy Wilder;Films featuring a Best Musical or Comedy Actor Golden Globe winning performance;Films featuring a Best Musical or Comedy Actress Golden Globe winning performance;LGBT-related films;Mafia comedies;Screwball comedy films;Sex comedy films;United Artists films;United States National Film Registry films;,3
11307,"""Truman Capote""","American dramatists and playwrights;American memoirists;American novelists;American screens;American short story ;Burials at Westwood Village Memorial Park Cemetery;LGBT Christians;Edgar Award winners;Gay ;LGBT screens;LGBT  from the United States; from Louisiana;Non-fiction crime ;People from Fire Island, New York;People from Los Angeles, California;People from Monroeville, Alabama;People from New Orleans, Louisiana;People from New York City;Drug-related deaths in California;Alcohol-related deaths in California;",1
14601,"""Tina Turner""","1939 births;African American actors;African American female singers;African American singer-songs;African American musicians;American actor-singers;American Buddhists;American contraltos;American dance musicians;American dancers;American expatriates in France;American expatriates in Switzerland;American female singers;American film actors;Americans of Native American descent;American pop singers;American rock singers;American rhythm and blues singers;American soul singers;American television actors;Black rock musicians;Converts to Buddhism;Female rock singers;Grammy Award winners;Rock and Roll Hall of Fame inductees;Kennedy Center honorees;Living people;Native American actors;Native American musicians;Native American singers;People from St. Louis, Missouri;People from Tennessee;People of mixed Black African-European ethnicity;Tennessee actors;Musicians from Tennessee;Tina Turner| ;World record holders;Buddhist women;",1
13995,"""Gregg Henry""",1952 births;American blues musicians;American country musicians;American film actors;American rock musicians;American stage actors;American television actors;Colorado actors;Living people;,0
20850,"""Secrets """,1933 films;Black and white films;Western films;American films;English-language films;Films directed by Frank Borzage;United Artists films;,3
18693,"""The Rare Breed""",1966 films;American films;English-language films;Drama films;Romantic western films;Films set in Texas;Universal Pictures films;,3
11858,"""Nick Nolte""","1941 births|Nolte, Nick;American film actors|Nolte, Nick;American television actors|Nolte, Nick;Arizona State University alumni|Nolte, Nick;Best Drama Actor Golden Globe  winners|Nolte, Nick;German-American actors|Nolte, Nick;Living people|Nolte, Nick;Omaha actors|Nolte, Nick;Pasadena City College alumni;",0
28506,"""The Uninvited (2009 """,Film remakes;Films shot in Vancouver;Upcoming films;American horror films;English-language films;2000s horror films;2009 films;Supernatural thriller films;Psychological thriller films;,3
21328,"""Timebomb  """,1991 films;American films;English-language films;Science fiction films;,3
18776,"""Queen of Blood""",1966 films;American films;American International Pictures films;English-language films;Films directed by Curtis Harrington;1960s horror films;Science fiction horror films;,3
695,"""Ferenc Molnár""",Hungarian ;Jewish ;People from Budapest;,1
34188,"""Tweet Zoo""",1957 s;,3
11891,"""Georgina Cates""",1975 births;English film actors;English television actors;Living people;People from Colchester;,0
13539,"""Zach Galligan""","American film actors;American television actors;The Collegiate School alumni;Columbia University alumni|Galligan, Zach;",0
11238,"""Lee Hirsch""",1972 births;Living people;American filmmakers;,2
32191,"""Private Lives """,1931 films;American films;Comedy films;Films based on plays;Black and white films;English-language films;MGM films;,3
16363,"""Bait """,2000 films;2000s comedy films;2000s crime films;2000s films;African American films;American films;Canadian crime films;Chase films;Comedy-drama films;Criminal comedy films;English-language films;,3
9712,"""Deep Roy""",1957 births;Actors with dwarfism;Kenyan ;Kenyan actors;Kenyan television actors;Puppeteers;Kenyans of Indian descent;Living people;People from Nairobi;,1
10499,"""Pierre Bismuth""",Best Original Screenplay Academy Award winners;French mixed-media artists;,0
21487,"""Vegas Vacation""","1997 films;American films;English-language films;National Lampoon films;Sequel films;Culture of Las Vegas, Nevada;Gambling films;Films set in Las Vegas;",3
7634,"""Jennifer Morrison""","1979 births;Actors from Chicago;American film actors;American female models;American television actors;Living people;Loyola University Chicago alumni;People from Arlington Heights, Illinois;",0
1693,"""Steven Weber """,1961 births;American film actors;American soap opera actors;American television actors;Living people;People from Queens;State University of New York at Purchase alumni;,0
1086,"""Sarah Smyth""","Canadian film actors|Smyth, Sarah;",0
3518,"""Jake Scott ()""",English music video ;1965 births;Living people;,2
15135,"""Mamaengaroa Kerr-Bell""",1978 births;Living people;New Zealand film actors;,0
14520,"""Tom Kalin""",LGBT people from the United States;LGBT ;LGBT screens;LGBT rights activists from the United States;AIDS activists;1962 births;Living people;Columbia University faculty;,1
15411,"""Toby Ross""",American film ;American screens;American porn ;,1
10199,"""David Bradley (American actor)""",American film actors;American martial artists;,0
24238,"""Midnight  """,1934 films;American films;Black and white films;Crime films;English-language films;Film noir;Public domain films;Romantic drama films;B ;,3
10131,"""Howard McGillin""",American baritones;American musical theatre actors;American voice actors;1953 births;Living people;,0
17591,"""Twin Falls Idaho """,1999 films;ial debut films;English-language films;Fictional conjoined twins;,3
15965,"""Sam Edwards""",1915 births;2004 deaths;Deaths from myocardial infarction;American actors;American radio actors;,0
4182,"""Graeme Blundell""",1945 births;Australian biographers;Australian film actors;Australian stage actors;Australian television actors;,0
15352,"""Kevin Chapman""",American film actors;American television actors;Living people;,0
27221,"""Peggy Sue Got Married""","1986 films;Fantasy-comedy films;Romantic fantasy films;American comedy films;English-language films;Films directed by Francis Ford Coppola;Films set in the 1960s;Time travel films;Class reunions in film, television and literature;",3
15037,"""Steve Ditko""","1927 births;American comics artists;American comics ;Eisner Award winners;Living people;Objectivists;People from Johnstown, Pennsylvania;School of Visual Arts alumni;",1
22617,"""A Lady Without Passport""",1950 films;American films;Black and white films;Crime films;Drama films;English-language films;Film noir;Films based on novels;Films directed by Joseph H. Lewis;,3
1790,"""Ron Whyte""",American dramatists and playwrights;Disability rights activists;1941 births;,2
31155,"""A Family Affair """,1937 films;American films;Black and white films;Comedy-drama films;Films based on plays;Films directed by George B. Seitz;MGM films;,3
15523,"""Monty Berman""",ITC Entertainment;1905 births;2006 deaths;British film producers;English film producers;British cinematographers;English cinematographers;English television producers;,2
31614,"""Nightlight """,2003 television films;American television films;Canadian television films;English-language films;,3
15143,"""Catherine McCormack""",1972 births;English film actors;English television actors;English stage actors;English voice actors;English radio actors;Graduates of Oxford School of Drama;Living people;People from Hampshire;Royal National Theatre Company members;,0
19259,"""Boog and Elliot's Midnight Bun Run""",2006 films;American films;English-language films;,3
14645,"""Leslie Goodwins""",English film ;English screens;,1
5965,"""Angus Fraser (Canadian television producer)""",Canadian screens;Canadian television producers;Canadian television ;Living people;Year of birth missing (living people);,1
8406,"""John Prebble""","British Army personnel of World War II;British expatriates in Canada;English journalists;English communists;English historians;English novelists;English people of Canadian descent;English screens;History of Scotland;People from Edmonton, London;",1
26801,"""Fling in the Ring""",1955 films;Short films;Three Stooges films;American films;English-language films;Black and white films;Comedy films;Film remakes;,3
20426,"""Barbary Coast Gent""",1944 films;Comedy films;Western films;Black and white films;American films;English-language films;Films directed by Roy Del Ruth;,3
12226,"""Sam Bain""",Living people;Year of birth missing (living people);British television ;Alumni of the University of Manchester;,1
10009,"""Ron Lester""",1970 births;American film actors;American television actors;Living people;People from Georgia (U.S. state);,0
3901,"""Courtney Love""","1964 births;American actor-singers;American diarists;American female guitarists;American female singers;American film actors;American punk rock singers;Americans of Jewish descent;Buddhist women;Musicians from California;Custard Records artists and bands;Faith No More members;Female rock singers;Feminist artists;Grunge musicians;Hole members;Irish-Americans;Jewish actors;Jewish singers;Living people;People from San Francisco, California;Portland State University alumni;San Francisco Art Institute alumni;Sympathy for the Record Industry artists;Widows;",0
19213,"""The Thrill of It All""",1963 films;American films;English-language films;Comedy films;Universal Pictures films;,3
5976,"""George Pollock""",1786 births;1872 deaths;Woolwich graduates;British Field Marshals;British Indian Army generals;British military personnel of the First Anglo-Burmese War;British military personnel of the First Anglo-Afghan War;Baronets in the Baronetage of the United Kingdom;Knights Grand Cross of the Order of the Bath;Knights Grand Commander of the Order of the Star of India;Lord-Lieutenants of the Tower Hamlets;Burials at Westminster Abbey;People of the Gurkha War;,0
33696,"""The Safecracker""",1958 films;British films;Drama films;Crime films;,3
25841,"""Sunday Too Far Away""",1975 films;Australian drama films;,3
13041,"""Glen A. Larson""",1937 births;American Latter Day Saints;American television producers;American television ;American science fiction ;Living people;Edgar Award winners;,1
18030,"""The Wistful Widow of Wagon Gap""",1947 films;Black and white films;Abbott and Costello (film series);English-language films;American films;,3
9595,"""Sheryl Cruz""",1974 births;Filipino actors;Filipino child actors;Filipino child singers;Filipino female singers;Living people;People from Makati City;People of mixed Asian-European ethnicity;Filipinos of American descent;Filipinos of Chinese descent;Filipinos of French descent;Filipinos of Spanish descent;Cruz family|Sheryl;,0
1972,"""Lena Headey""",1973 births;Living people;Bermudian actors;British expatriates in the United States;English television actors;English film actors;People from Huddersfield;,0
5724,"""Fred Dryer""",New York Giants players;Los Angeles Rams players;National Conference Pro Bowl players;San Diego State Aztecs football players;American football defensive linemen;American film actors;American television actors;People from the Greater Los Angeles Area;1946 births;Living people;,0
29028,"""Nature's Half Acre""",1951 films;American films;English-language films;Short films;American documentary films;Live Action Short Film Academy Award winners;Disney films;Films directed by James Algar;,3
20777,"""The Old Man of the Mountain """,1933 films;Black and white films;Betty Boop cartoons;Musical films;American films;,3
10459,"""Rex Harrison""","Best Actor Academy Award winners;British and Commonwealth Academy Award Winners for Best Actor;Best Musical or Comedy Actor Golden Globe  winners;English film actors;English stage actors;Actors awarded British knighthoods;Old Lerpoolians;Deaths from pancreatic cancer;People from Liverpool;People from Fire Island, New York;People from Huyton;Royal Air Force officers;Tony Award winners;Cancer deaths in New York;",0
3909,"""Sam Jaffe """,1891 births;1984 deaths;American film actors;American Jews;American stage actors;American television actors;Hollywood blacklist;People from New York City;Randy Orton;,0
3226,"""Kevin Smith""","American bloggers;American comics ;American film actors;American film critics;American film ;American podcasters;American Roman Catholics;American screens;American television actors;New Jersey actors;People from Red Bank, New Jersey;Roman Catholic ;View Askewniverse;People from Monmouth County, New Jersey;Irish-Americans;Irish-American ;The New School alumni;",1
18558,"""Roadside Prophets""",1992 films;Road ;American films;English-language films;,3
26341,"""Suburban Madness""",2004 television films;American television films;,3
11393,"""Gene Roth""",1903 births;1976 deaths;American film actors;,0
4754,"""David Hayter""","1969 births;American child actors;American film actors;American screens;American television actors;American video game actors;American voice actors;Canadian Americans;Living people;People from Santa Monica, California;",1
8694,"""Anne Meara""",1929 births;American comedians;American film actors;American television actors;Converts to Judaism;Irish-Americans;Irish-American comedians;Jewish actors;Jewish comedians;Living people;People from New York City;Second City alumni;Women comedians;,0
1500,"""Robert Nathan""",1894 births;1985 deaths;Harvard University alumni;American Sephardic Jews;American novelists;American poets;Jewish American ;,1
12270,"""Gregory Nava""","1949 births;American film ;American film producers;American screens;Mexican American film ;Living people;People from San Diego, California;",1
10619,"""Bruce Brown""",1937 births;American surfers;American documentary filmmakers;Living people;,2
