node1,node2
25112,6631
25112,6768
25112,7956
25112,1597
25114,9289
25114,6054
25114,8795
25115,6293
25115,12170
25115,13266
25115,8487
25115,5251
25118,15287
25118,15841
25118,1229
25118,5969
25118,8126
25119,4137
25119,13783
25120,5092
25120,13783
25120,15949
25120,7467
25121,4400
25121,15513
25126,2690
25126,15996
25126,7251
25126,745
25126,13679
25126,5323
25126,8633
25126,11538
25127,5092
25127,14718
25127,13783
25127,13810
25127,13108
25128,5092
25128,13783
25128,14879
25130,5068
25130,4760
25130,11492
25130,15992
25130,4195
25130,12088
25130,11284
25135,5849
25135,7866
25135,15815
25142,15590
25142,13212
25142,10013
25142,8396
25142,7242
25142,4947
25142,6569
25144,13965
25144,9210
25144,9127
25147,7219
25147,11506
25147,13450
25147,12653
25148,14052
25149,2367
25149,8752
25149,13058
25149,9598
25150,1540
25150,11464
25150,3577
25150,4870
25151,6770
25151,10719
25151,5366
25151,4880
25154,7966
25154,6225
25154,15772
25157,10733
25157,11142
25157,5209
25157,15163
25157,15348
25160,16219
25160,5156
25160,917
25160,2699
25160,5890
25160,801
25161,6923
25161,11897
25161,7910
25161,14957
25161,4653
25162,10496
25162,4360
25162,10114
25162,1205
25163,15
25163,15
25163,2664
25163,5424
25163,14386
25163,6327
25163,2774
25164,3101
25164,3557
25167,6628
25167,4464
25167,4103
25167,6733
25167,4553
25167,6951
25167,5315
25168,1941
25168,6998
25168,9166
25168,3090
25168,11403
25168,531
25169,7698
25169,2377
25169,2410
25169,9268
25169,13313
25169,4442
25169,92
25170,3445
25171,8090
25171,5323
25175,15693
25175,4956
25175,3955
25175,2560
25176,4017
25176,14267
25176,8807
25177,5422
25177,631
25180,9890
25180,473
25180,14353
25180,7585
25180,6963
25182,1255
25182,12747
25182,8094
25182,3669
25182,2068
25182,8468
25182,10394
25182,1451
25184,2456
25185,15151
25185,13885
25186,16150
25186,5931
25187,8094
25188,1389
25188,5514
25188,242
25188,2385
25188,11329
25188,11456
25189,13870
25189,1889
25189,8174
25189,10555
25189,7981
25191,31
25191,9624
25191,13087
25191,1129
25192,5826
25192,14360
25192,2062
25192,14330
25192,11736
25192,5467
25193,15620
25196,8196
25196,15234
25196,8196
25196,10227
25196,15520
25196,4941
25196,8466
25198,7585
25198,12227
25198,16153
25198,4014
25198,3268
25198,5702
25198,15664
25200,11544
25200,12217
25200,13914
25200,11324
25201,5703
25201,8138
25201,12925
25201,1932
25202,11529
25202,9817
25202,12085
25202,11529
25202,15815
25202,7007
25202,4332
25202,8974
25202,15501
25208,5223
25208,6967
25208,1588
25208,8390
25208,14208
25208,11614
25208,12797
25209,10603
25209,5111
25209,13806
25209,15686
25209,14869
25209,10388
25211,1538
25211,2774
25211,9793
25211,6852
25217,4720
25217,1997
25217,2664
25217,2358
25217,13258
25217,3578
25217,8302
25219,13469
25219,13469
25219,2377
25219,3954
25220,8026
25220,4571
25220,2435
25220,6152
25220,11908
25221,15902
25221,2771
25222,54
25223,2737
25223,1475
25223,9079
25223,3459
25228,5318
25228,12784
25228,3348
25230,10721
25230,7603
25230,5990
25230,14311
25230,6520
25230,6155
25230,14892
25231,11764
25231,11764
25231,14393
25231,11207
25231,891
25233,13308
25233,13308
25233,14096
25233,7096
25233,12290
25233,11654
25239,1771
25239,1402
25241,13838
25241,12513
25241,14625
25241,13569
25241,15230
25241,13325
25241,13371
25241,557
25241,10458
25241,10418
25242,2203
25242,8026
25242,9388
25242,534
25243,7043
25243,2110
25243,12188
25245,9907
25245,3997
25245,2980
25245,12582
25245,6978
25245,14180
25245,8648
25245,5662
25246,3555
25246,2265
25246,12619
25246,10555
25246,14781
25246,2714
25246,2498
25252,3161
25252,13877
25252,816
25252,2024
25252,7505
25252,13164
25252,4289
25252,8901
25252,11807
25255,10259
25255,14240
25255,4689
25255,9103
25255,1947
25256,10080
25256,7328
25256,7328
25258,2848
25258,10840
25258,5284
25258,13854
25258,512
25258,9639
25259,14493
25259,3842
25259,15856
25259,12619
25259,5852
25259,3240
25260,5913
25260,5821
25260,13207
25262,10362
25264,14231
25264,8631
25264,14923
25264,8648
25265,3205
25265,13656
25265,46
25265,6106
25265,1
25265,15058
25265,6433
25265,2664
25265,9185
25265,14272
25270,2140
25270,4008
25270,12843
25271,15380
25273,15266
25273,4108
25273,10530
25273,16115
25276,5743
25276,6566
25276,6835
25278,13320
25278,3325
25278,6325
25278,3269
25278,11376
25278,1690
25279,7802
25279,2269
25279,9826
25279,7900
25280,5942
25280,4758
25280,9207
25284,7428
25289,8119
25289,8390
25289,4205
25289,8769
25290,7789
25292,837
25293,7812
25293,14269
25293,14269
25296,11221
25296,4509
25296,13443
25296,9687
25296,4955
25296,4150
25296,6448
25303,11530
25303,15992
25303,4573
25304,11131
25304,4828
25304,8398
25304,12277
25304,2392
25309,6668
25309,5715
25309,694
25309,7581
25309,4029
25309,4777
25309,14571
25312,4120
25312,2721
25312,376
25312,4567
25312,7550
25312,624
25312,5854
25312,823
25312,2175
25316,8224
25316,2769
25316,10567
25316,13602
25316,11020
25316,2360
25316,8098
25318,3388
25318,11673
25318,9038
25318,9057
25318,9603
25318,15585
25318,6750
25319,417
25319,5533
25319,10774
25321,1874
25321,6561
25321,11782
25321,2868
25321,538
25321,327
25322,6540
25322,764
25327,11500
25327,5663
25327,6478
25327,6967
25327,12327
25327,7203
25327,7016
25327,9202
25327,9782
25329,939
25329,11015
25329,939
25329,10944
25329,14857
25329,5642
25329,4020
25329,12118
25329,11995
25329,7185
25329,12070
25329,10089
25332,11728
25332,8396
25332,1677
25334,701
25339,11568
25339,51
25339,6661
25339,8821
25340,12300
25340,11678
25340,9645
25343,12995
25345,9087
25345,10833
25345,7368
25345,10944
25345,7368
25345,4810
25345,6685
25345,15150
25345,2264
25345,10175
25346,3436
25346,4067
25346,10801
25346,10015
25346,227
25348,4563
25348,1228
25348,14858
25350,3
25350,12206
25350,11408
25350,4902
25352,15326
25352,15760
25352,13320
25352,8836
25352,4353
25352,3494
25352,15014
25352,6505
25352,13703
25352,12478
25352,852
25352,9606
25352,11858
25352,2206
25352,13477
25352,4770
25353,3664
25353,3664
25353,12789
25353,14856
25353,11433
25353,15195
25355,8894
25355,2599
25355,10175
25355,1162
25355,12736
25355,14276
25355,11267
25355,14148
25356,15303
25356,4519
25356,3314
25356,2310
25357,2923
25357,6002
25357,6642
25357,13644
25357,6002
25358,1729
25360,1423
25360,3647
25360,7909
25360,161
25360,4501
25360,6125
25361,10671
25361,9046
25361,9634
25361,11247
25361,9835
25361,14526
25361,10906
25361,15957
25361,5844
25364,8410
25364,3850
25365,8741
25365,13662
25365,909
25367,11311
25367,2810
25367,3424
25367,11326
25367,12307
25367,14526
25367,15518
25367,61
25367,1304
25369,3452
25369,936
25369,536
25372,13433
25372,8188
25372,14552
25372,14178
25372,8066
25372,654
25372,13433
25372,15448
25372,8188
25376,9673
25379,9216
25379,12916
25380,365
25380,15148
25380,15649
25380,10432
25380,5450
25380,3750
25380,11828
25380,10498
25380,13789
25381,9401
25381,9277
25381,14093
25381,10609
25381,6822
25382,8095
25382,13443
25382,6740
25382,4232
25382,11664
25383,5913
25383,10038
25383,10337
25383,10702
25383,9731
25386,3973
25386,9090
25386,11243
25386,4977
25386,13313
25390,3553
25390,13152
25390,12277
25391,3897
25393,12571
25393,8825
25393,3034
25393,15533
25393,15719
25393,5884
25395,4596
25395,9245
25396,2367
25396,11397
25396,10391
25396,6685
25396,15662
25396,1702
25396,8450
25396,6636
25397,16214
25397,12305
25397,8697
25397,15440
25397,13176
25397,5362
25398,10586
25398,6830
25398,4562
25398,11878
25399,12618
25399,12415
25399,3010
25399,2685
25401,12219
25401,5003
25401,7432
25401,11926
25401,9132
25401,16089
25402,15716
25402,10751
25402,15727
25402,8656
25402,8732
25402,10467
25402,11794
25403,15033
25403,11617
25403,1622
25403,4248
25403,3309
25406,8303
25407,3630
25407,2096
25407,2096
25407,9091
25407,4347
25407,264
25409,3375
25409,11678
25409,4213
25409,5321
25410,8237
25410,3315
25410,6154
25413,13145
25413,5740
25413,11871
25416,5509
25416,6647
25416,15051
25416,8430
25416,11097
25416,4020
25416,407
25416,11326
25416,13474
25416,1419
25416,14845
25418,6695
25418,7039
25418,14060
25418,10472
25418,362
25418,3017
25418,11456
25418,11695
25418,16087
25418,9859
25418,6917
25419,8844
25419,13393
25419,2868
25419,14182
25419,10653
25419,2154
25419,14154
25419,6256
25419,5808
25419,8554
25419,4339
25419,9520
25420,8441
25420,3779
25420,12916
25420,11497
25420,12330
25421,15297
25421,5998
25421,16002
25421,745
25423,16040
25423,5528
25423,9518
25423,14354
25423,15608
25423,11707
25423,7011
25423,11868
25423,14238
25423,7440
25424,10237
25424,417
25424,13732
25424,9214
25425,13667
25425,367
25425,14408
25425,14669
25425,2666
25425,13705
25425,13775
25425,14762
25425,3348
25428,4301
25428,8859
25428,9835
25429,14952
25429,14353
25429,7119
25429,5837
25429,5266
25429,4351
25429,10655
25429,7285
25429,4929
25429,4280
25429,10286
25431,1191
25431,4859
25431,6678
25431,15370
25431,6783
25431,10991
25431,1347
25432,5913
25432,7198
25432,10337
25432,10702
25432,8948
25432,14573
25432,8034
25434,9677
25434,10823
25434,11098
25434,954
25435,8703
25435,13670
25435,10831
25436,8452
25436,1821
25436,5130
25436,7964
25436,8796
25436,13923
25437,1458
25437,10167
25437,16107
25438,6305
25438,2561
25438,9996
25438,1754
25441,5913
25441,7198
25441,10337
25441,10702
25441,14573
25441,13810
25441,12753
25442,677
25442,10337
25442,10702
25442,8279
25442,7697
25443,11675
25443,15688
25443,6515
25443,14249
25443,13301
25443,4479
25444,2918
25444,2756
25444,7356
25444,6698
25445,12172
25445,12172
25445,3471
25445,8877
25447,3628
25447,3074
25448,1063
25448,5596
25448,1782
25448,14626
25448,1782
25449,12618
25449,5790
25449,4263
25450,7430
25450,11614
25450,5603
25450,15578
25452,12276
25452,15293
25452,1588
25452,14869
25453,1170
25453,14869
25453,11592
25453,11408
25453,4862
25454,6439
25454,6197
25454,12079
25456,15326
25456,15326
25456,15014
25456,16192
25456,11651
25458,7997
25458,12922
25458,13145
25458,3238
25458,4144
25458,9036
25458,7301
25458,3756
25458,15540
25459,15039
25459,12518
25459,8698
25460,16102
25460,7229
25460,2965
25460,15485
25461,8974
25464,4190
25464,11148
25464,11783
25465,13976
25465,8703
25465,14766
25465,7405
25466,5116
25466,9600
25466,1154
25469,5141
25469,6819
25469,15540
25470,9401
25471,4002
25471,8736
25471,15578
25473,5439
25473,7198
25473,10337
25473,10702
25473,9171
25474,38
25474,1844
25474,13721
25474,12396
25474,10760
25474,903
25474,3972
25476,652
25476,1168
25476,7546
25476,11715
25476,12666
25476,4057
25476,15990
25483,7358
25485,9893
25485,7353
25485,7604
25485,4004
25485,10636
25485,9898
25485,3435
25485,11216
25488,15265
25488,15265
25490,12222
25490,3760
25490,9902
25490,13108
25490,2609
25492,15641
25493,9444
25493,11897
25495,4633
25495,4208
25495,6887
25495,2785
25496,4048
25496,8680
25496,14793
25496,778
25497,1388
25497,15206
25497,14222
25497,4724
25497,2441
25497,8386
25499,10714
25499,14460
25501,1770
25501,1770
25501,4880
25501,1153
25501,7418
25501,11189
25501,745
25502,7296
25502,7296
25502,12394
25502,11599
25502,3500
25502,863
25502,15108
25502,1799
25504,7880
25504,15037
25506,3926
25506,1884
25506,10585
25506,3516
25506,3583
25506,10916
25506,2261
25506,9396
25509,2471
25509,11674
25509,538
25509,7550
25509,5837
25510,10064
25513,8634
25513,2153
25517,8973
25517,8973
25517,11017
25518,6072
25518,1261
25518,12364
25520,4203
25520,4203
25520,4633
25520,2038
25520,8274
25520,8996
25522,3959
25522,15440
25522,8951
25523,12825
25523,5619
25525,4834
25525,14305
25525,1001
25525,14819
25525,14389
25525,7492
25528,15620
25528,11529
25528,4332
25528,7356
25528,993
25529,6326
25529,6326
25529,7321
25529,14179
25529,8809
25531,2643
25531,8243
25531,9840
25531,15010
25531,6515
25531,15552
25531,7852
25531,7518
25532,4074
25532,3769
25532,4074
25532,2209
25532,10008
25532,3557
25534,8091
25534,2513
25534,10574
25534,12295
25534,4097
25534,7644
25534,14383
25534,2331
25534,12156
25535,6756
25537,14996
25537,4255
25537,908
25537,7051
25537,1424
25537,2982
25537,15730
25541,15049
25541,6045
25541,1025
25541,5762
25541,6377
25541,3674
25541,12075
25541,3513
25545,12247
25545,11648
25545,4024
25546,13434
25546,10170
25547,965
25547,12208
25547,4686
25547,4303
25547,11375
25547,10282
25547,2821
25547,4097
25547,6300
25554,14902
25554,15536
25554,14703
25554,2393
25554,6335
25555,2454
25555,8390
25555,150
25555,12797
25555,6164
25555,3061
25555,1955
25556,7367
25556,9284
25556,4024
25556,14977
25556,7654
25557,11416
25557,11025
25557,13837
25559,11728
25559,4451
25559,602
25559,10492
25559,3121
25562,6781
25562,13268
25562,14386
25562,8386
25567,14262
25567,5215
25567,12815
25567,978
25567,13766
25567,9661
25567,15240
25567,3609
25568,5058
25568,9356
25568,7400
25568,16182
25568,7067
25570,1327
25570,13207
25570,9826
25578,1387
25578,6082
25578,1005
25578,14957
25580,4860
25580,621
25580,5654
25580,9762
25580,14921
25580,12646
25580,3860
25584,9332
25584,10603
25584,5533
25586,11589
25586,2599
25586,11338
25586,8617
25589,6423
25590,6257
25590,6257
25590,11423
25590,13646
25590,7107
25590,6725
25590,9157
25594,12869
25594,9327
25595,12886
25597,1941
25597,4091
25597,2350
25597,13888
25597,11232
25597,1693
25597,7316
25598,13421
25598,192
25598,12623
25598,3425
25598,562
25598,10404
25600,14311
25600,8767
25600,15789
25602,3109
25602,10058
25602,2664
25602,10143
25609,777
25609,10933
25609,2964
25609,4024
25609,1903
25612,346
25612,15243
25612,15243
25613,2967
25613,15786
25613,12804
25613,8612
25613,3121
25619,4502
25619,12201
25619,15699
25619,11488
25619,14793
25619,3955
25619,2857
25619,1702
25619,14981
25624,12808
25624,3986
25624,14646
25624,9898
25624,3420
25624,16003
25624,14580
25626,12223
25626,2176
25626,13877
25626,816
25626,2024
25626,13895
25628,12473
25628,13006
25628,7356
25628,31
25628,6783
25629,15239
25629,13841
25629,989
25629,7122
25629,6093
25629,4130
25629,12122
25630,6926
25630,4821
25630,14812
25631,8769
25641,15674
25641,13566
25641,359
25642,6365
25642,9415
25642,11085
25642,15671
25642,4562
25642,11897
25642,11077
25644,13424
25644,10769
25644,11533
25644,4010
25644,12414
25645,11598
25645,6448
25645,6885
25646,8449
25646,873
25646,6811
25646,13772
25647,6928
25647,150
25647,219
25647,4697
25647,12857
25650,529
25650,6476
25650,6087
25650,14353
25650,9472
25653,11798
25654,13115
25654,7089
25654,5626
25654,7028
25657,13257
25657,742
25658,14358
25658,2943
25658,13533
25659,14279
25659,1004
25659,13560
25659,7089
25659,4615
25659,4706
25659,8956
25659,10561
25659,9312
25659,14882
25659,8954
25659,2039
25660,13560
25660,7089
25660,13662
25660,14117
25661,8580
25661,5595
25661,14178
25661,11343
25661,15187
25662,11052
25662,6545
25662,8606
25663,1015
25663,6851
25663,6242
25663,6298
25666,10552
25666,8458
25666,4304
25666,10963
25666,348
25667,9957
25667,4956
25668,14193
25668,5349
25668,5349
25668,14193
25668,14193
25668,9330
25668,12906
25668,14093
25670,9309
25672,627
25672,627
25672,13284
25672,9569
25672,8154
25672,13606
25673,4681
25673,16040
25673,15156
25673,5614
25673,13645
25673,1763
25674,57
25674,3275
25674,15815
25674,15693
25674,8542
25674,7723
25674,7868
25674,5751
25674,6903
25674,1701
25675,7598
25675,11478
25675,7101
25676,10385
25676,102
25676,9008
25677,16093
25677,5012
25677,1200
25677,180
25678,1579
25678,9515
25678,8204
25678,4728
25678,13577
25682,12552
25682,11060
25682,8517
25682,14492
25682,11473
25682,6934
25685,8303
25689,13699
25689,16226
25689,14095
25689,2310
25689,11490
25689,6674
25689,5137
25689,13418
25689,14588
25690,11373
25690,6957
25690,4436
25690,14869
25691,2604
25691,12397
25691,15673
25691,11926
25691,14683
25691,10240
25694,8040
25694,4330
25696,14288
25696,7717
25696,10831
25696,6568
25696,13692
25698,8095
25698,7583
25698,6811
25699,14099
25699,6816
25699,12137
25699,15743
25699,13031
25699,14825
25699,9814
25699,2785
25699,2849
25702,16232
25702,15186
25702,2474
25703,4588
25703,6437
25703,10670
25703,7550
25703,5290
25703,14942
25703,1772
25704,13582
25704,2726
25704,11986
25704,14760
25704,2917
25704,2016
25705,950
25705,3162
25705,6041
25705,4374
25705,2694
25705,8974
25705,6098
25705,7939
25705,13509
25705,1200
25707,13424
25707,8818
25707,9518
25707,15786
25707,2638
25708,5856
25708,1049
25708,10239
25708,1507
25708,2175
25710,6777
25711,2385
25711,6219
25711,13019
25711,15870
25711,5282
25711,6865
25711,3270
25711,9514
25711,2696
25711,4483
25711,15764
25714,12564
25714,8458
25714,12370
25714,2797
25714,3827
25714,8468
25716,11399
25716,1510
25719,15102
25719,5325
25719,13398
25719,13187
25723,15790
25723,15790
25723,15790
25723,12137
25725,2507
25725,21
25725,8030
25725,4315
25732,9849
25732,13512
25732,7235
25732,10541
25732,12832
25732,2355
25732,5425
25732,11456
25732,11267
25732,7688
25733,6082
25733,5347
25733,4608
25734,9732
25734,14431
25734,13334
25734,11211
25734,5301
25734,6128
25734,6860
25734,835
25735,9172
25735,1346
25735,6631
25735,13364
25735,12182
25735,9323
25736,15661
25736,8864
25736,625
25736,8839
25739,4401
25741,12995
25742,16076
25742,450
25742,2648
25743,1546
25743,15790
25743,2980
25743,12932
25743,7715
25743,235
25743,13809
25747,2452
25747,12263
25747,14480
25751,1582
25751,6155
25751,4984
25751,376
25751,3010
25752,8316
25752,6156
25752,8316
25752,5280
25752,11483
25752,182
25752,3393
25752,12386
25761,1391
25761,381
25761,15677
25761,13509
25762,12316
25762,9166
25762,10382
25762,6546
25762,2502
25762,8969
25762,16068
25762,1822
25762,1185
25763,2439
25763,365
25763,231
25763,10459
25763,2703
25765,5600
25765,5600
25765,6701
25765,12854
25765,251
25765,13920
25767,11544
25767,15306
25767,7111
25767,15852
25768,3856
25768,3856
25768,7751
25768,13268
25768,12018
25769,14870
25769,13198
25769,5280
25769,9223
25772,2525
25772,12890
25772,10175
25775,15810
25775,3117
25775,5614
25775,15611
25775,11502
25775,3855
25775,287
25775,6826
25775,15795
25775,12042
25782,2833
25782,387
25782,2833
25782,1555
25782,6106
25783,7807
25783,15137
25783,1391
25783,12828
25783,13933
25783,13279
25785,11221
25785,14028
25785,4310
25785,12386
25788,9133
25788,5905
25788,8719
25789,7514
25789,15893
25789,11216
25793,16040
25793,4583
25793,6740
25793,7338
25793,15315
25793,7449
25793,4965
25793,6070
25793,10184
25793,3458
25794,6968
25794,2427
25794,3023
25794,15206
25794,7025
25794,4728
25795,6868
25795,694
25795,13654
25795,9469
25795,14404
25795,6868
25797,13152
25797,15707
25797,5966
25797,5383
25797,10215
25797,1969
25799,5514
25799,5514
25799,3083
25799,5514
25799,15915
25799,357
25800,2556
25800,5586
25800,1681
25800,14275
25800,9523
25800,14372
25803,1358
25803,6496
25803,4581
25804,12597
25804,13096
25804,5134
25804,13443
25809,6338
25810,13673
25810,14026
25810,2107
25810,12853
25810,5174
25817,11680
25817,552
25817,6498
25817,8729
25817,5646
25819,3807
25819,9996
25819,7564
25821,1928
25821,2815
25821,1541
25821,2801
25826,6611
25829,14730
25829,14730
25829,5850
25829,7404
25829,10202
25829,8463
25829,3505
25829,12932
25829,11025
25834,16216
25834,15260
25834,2273
25834,6580
25836,14671
25837,12908
25837,9307
25837,5837
25837,2945
25837,9583
25837,13966
25837,7805
25837,12638
25837,13057
25838,11940
25838,1200
25838,3182
25838,14859
25839,12085
25839,14552
25839,3977
25839,357
25839,13273
25841,14400
25841,5128
25841,9683
25841,7261
25842,11550
25842,14757
25842,12123
25842,3269
25842,10673
25842,2732
25843,12322
25844,15855
25844,6661
25844,15696
25851,4906
25851,2468
25857,12960
25858,290
25858,15689
25858,7299
25858,7370
25862,9709
25862,5209
25862,13426
25864,14870
25864,12626
25864,11134
25865,8014
25865,11173
25865,13839
25865,16146
25869,13870
25869,626
25869,10729
25870,11478
25870,10166
25870,2038
25870,15900
25870,8331
25872,15491
25872,14626
25872,3665
25872,7209
25872,4183
25872,8236
25872,16142
25872,15161
25872,14359
25874,14849
25874,5790
25876,8307
25876,8307
25876,8307
25880,3661
25880,3146
25880,4388
25880,6938
25880,8279
25881,10167
25881,10167
25881,11715
25881,3894
25881,7370
25881,14852
25881,9630
25882,15279
25882,15367
25882,2849
25885,14952
25885,14583
25885,15178
25885,3062
25885,12626
25885,4388
25889,15779
25889,15779
25889,9182
25889,5135
25889,15779
25890,16076
25890,7149
25890,1961
25890,4942
25890,786
25891,13264
25891,287
25892,15841
25892,2826
25894,8393
25894,6218
25894,11355
25901,11598
25901,12089
25901,12089
25901,12415
25901,16146
25901,9711
25902,510
25902,510
25902,14132
25902,12623
25902,5383
25902,15163
25902,1270
25902,13752
25902,2287
25904,13410
25904,5271
25905,8598
25905,10375
25907,9180
25907,429
25907,13200
25907,8175
25907,5790
25908,7713
25908,14485
25908,1711
25908,8012
25908,14194
25908,8331
25908,12131
25909,14086
25909,4334
25909,8944
25909,8891
25914,10895
25914,1719
25914,13406
25914,10729
25914,7480
25916,8813
25916,185
25918,9258
25921,4527
25921,4527
25921,15467
25921,9371
25921,5485
25932,12115
25933,12428
25933,11584
25933,7647
25933,14275
25933,1483
25933,1348
25935,14152
25935,7895
25935,2152
25935,8866
25935,5928
25935,207
25935,13290
25935,6999
25935,14268
25935,8047
25937,13469
25937,2783
25937,7585
25937,3583
25937,14542
25937,10005
25941,1874
25941,40
25941,5679
25941,13073
25941,12106
25941,3587
25945,15690
25945,13293
25945,4942
25945,8606
25947,16216
25947,15285
25947,6146
25947,6624
25947,13099
25953,15861
25953,15861
25953,9090
25953,8627
25953,867
25960,8814
25960,13141
25960,6049
25960,3587
25960,9037
25963,15596
25964,2087
25964,5924
25964,10175
25965,6179
25965,11648
25965,1644
25965,13699
25965,13761
25965,8392
25965,6795
25966,1981
25966,11177
25966,3250
25966,3032
25966,13727
25968,6460
25968,4755
25974,11121
25974,7868
25974,8386
25974,12623
25980,6869
25980,8059
25980,3953
25980,3953
25980,7527
25980,12499
25980,31
25980,5777
25981,12278
25981,13426
25981,9236
25981,15698
25982,4525
25982,1062
25982,5737
25985,11656
25985,4614
25985,15427
25985,9417
25985,11002
25985,14984
25987,6412
25987,10014
25987,9402
25987,13057
25987,2605
25989,2178
25991,12219
25991,7557
25991,13595
25991,16200
25991,2563
25991,8918
25992,2292
25992,887
25992,933
25992,11983
25992,5760
25992,2478
25992,11095
25992,3649
25994,6316
25994,14422
25994,13729
25994,11205
25994,2626
25994,14960
25996,4161
25996,3085
25996,2127
25996,15707
25997,1140
25997,14533
25997,13428
25997,9167
26000,10109
26000,15615
26000,8533
26000,9326
26000,5948
26000,13948
26000,3010
26000,6297
26000,7806
26006,1892
26006,3080
26006,6885
26007,4120
26007,15747
26007,7232
26007,3319
26008,4120
26008,15747
26008,3589
26008,7232
26008,3319
26008,13108
26009,4120
26009,15747
26009,7232
26009,3319
26009,11630
26011,4120
26011,13174
26011,15747
26011,7232
26011,3319
26011,6707
26011,9130
26012,3683
26012,5182
26012,11861
26012,2435
26012,12905
26014,2983
26014,10041
26014,3237
26014,12392
26016,5570
26016,5944
26016,11293
26016,4704
26017,7367
26017,14053
26017,9951
26017,358
26017,8074
26017,13455
26017,7499
26018,8689
26018,2208
26019,5949
26019,6229
26019,4529
26019,8613
26019,11407
26019,712
26020,5796
26020,5795
26020,8195
26020,2520
26022,8328
26022,2365
26022,15085
26022,7238
26022,519
26022,13249
26022,8793
26022,11362
26022,11233
26023,7305
26023,8251
26023,3718
26024,14484
26024,8885
26024,6846
26024,2042
26024,12548
26024,1296
26024,6820
26024,5482
26025,6039
26025,2538
26025,16224
26025,5534
26025,13640
26025,15149
26025,514
26025,3364
26025,2243
26025,4169
26025,6990
26026,8179
26026,10444
26026,15076
26027,7401
26027,15345
26027,14147
26027,1550
26030,1547
26030,16111
26030,14353
26030,375
26030,2310
26031,8915
26031,5977
26031,13254
26031,9350
26031,12118
26031,2498
26031,6637
26031,13750
26031,5978
26031,1193
26034,14182
26034,15163
26034,11836
26035,9977
26035,1182
26035,7449
26037,13320
26037,11680
26037,10653
26037,15150
26037,12163
26037,2868
26037,14357
26037,3954
26038,6398
26038,6398
26041,12896
26041,1144
26041,4704
26041,2668
26041,12328
26042,11668
26042,13968
26042,11061
26042,3476
26042,7123
26042,9230
26043,16122
26043,10041
26043,9133
26043,15103
26043,5368
26043,370
26043,11323
26044,9166
26044,12510
26044,12057
26048,10593
26048,1985
26048,3995
26049,14101
26049,4727
26049,14101
26049,2093
26051,10760
26052,5832
26052,9123
26052,1851
26055,6342
26055,12669
26055,12902
26055,7654
26055,7973
26056,7132
26056,12623
26056,13566
26057,12465
26057,12465
26057,3571
26057,6501
26057,5340
26057,904
26057,11456
26057,11026
26059,12369
26059,935
26059,280
26059,3972
26059,11569
26059,2205
26060,7463
26060,8845
26060,12370
26060,8468
26060,11229
26060,6890
26062,14248
26062,2453
26062,11465
26062,1925
26062,12346
26062,9620
26062,10516
26062,7272
26066,2223
26066,14975
26066,10805
26067,9460
26067,6098
26067,15010
26067,3645
26067,3844
26067,11824
26068,965
26068,11113
26068,429
26068,14311
26068,11502
26068,711
26068,14655
26068,5911
26070,7880
26070,7235
26070,6678
26070,2083
26070,8300
26070,12090
26071,10805
26071,4307
26072,10805
26072,10805
26072,3562
26073,10805
26073,166
26073,8628
26074,10805
26074,10805
26074,3562
26075,10805
26075,8628
26075,5192
26076,10805
26076,8628
26076,5192
26076,5862
26078,10805
26078,8628
26078,5192
26079,10805
26079,10805
26081,4731
26081,1985
26081,3348
26081,3712
26082,10805
26082,8628
26082,5192
26082,5954
26083,10805
26083,8628
26083,5192
26083,15192
26084,10805
26084,10805
26085,10805
26085,1352
26085,482
26086,10805
26086,8780
26086,8628
26086,5192
26086,12880
26087,10805
26087,8628
26087,5192
26087,5954
26088,10805
26088,8628
26088,5192
26089,10805
26089,8628
26089,5192
26089,3680
26090,10805
26090,8628
26090,5192
26091,10805
26091,8628
26091,5192
26091,3114
26092,10805
26092,8628
26092,5192
26093,10805
26093,8628
26093,5192
26093,4637
26094,10805
26094,4637
26095,10805
26095,8628
26095,5192
26095,12880
26096,10805
26096,8628
26096,5192
26097,10805
26097,8628
26097,5192
26098,10805
26098,1352
26098,482
26099,10805
26099,5565
26099,482
26101,11092
26101,14852
26101,14729
26101,15707
26103,10647
26103,16091
26103,99
26105,3605
26105,3605
26105,9155
26105,1337
26105,9168
26107,3615
26107,1001
26107,1001
26107,6661
26107,6644
26107,10415
26107,6571
26107,5411
26107,9073
26107,5640
26108,14695
26108,1407
26108,5690
26108,12267
26108,2016
26108,15324
26110,13117
26110,15707
26110,8764
26110,10567
26112,14230
26112,715
26113,9700
26113,14515
26113,543
26114,15266
26114,10282
26114,14800
26116,10339
26116,10339
26116,16245
26117,15760
26117,11446
26117,15760
26117,3348
26117,7094
26117,2529
26117,884
26118,7517
26118,7517
26118,1275
26118,4699
26119,15887
26119,15887
26119,883
26119,4612
26119,12800
26119,10990
26120,1028
26120,1028
26120,2725
26120,4208
26122,869
26124,8354
26124,3524
26124,9063
26124,11735
26124,12079
26124,11626
26124,13344
26127,1028
26127,14114
26127,5737
26128,15938
26128,104
26128,6846
26128,8276
26128,15795
26129,13922
26129,3043
26129,6350
26129,13922
26129,14669
26129,5020
26129,7349
26129,2755
26129,3254
26129,2287
26129,9287
26129,4389
26129,15754
26133,12349
26133,13319
26133,10458
26134,945
26134,4466
26135,3744
26135,14680
26135,12698
26136,10215
26136,427
26136,9962
26136,16218
26137,15854
26137,9006
